Bruce McPhail,1959,Wing,Ashburton,2,1,0,0
Spider Urbahn,1959,Scrum-half,Opunake,3,2,1,3
Kevin Briscoe,1959,Scrum-half,New Plymouth,9,5,0,0
Ralph Caulton,1959,Wing,Wellington,16,11,8,24
Dick Conway,1959,No. 8,Whakatane,10,5,1,3
Tuppy Diack,1959,Wing,Invercargill,1,1,0,0
John McCullough,1959,Fly-half,Stratford,3,2,0,0
Kel Tremain,1959,Flanker,Auckland,38,30,9,27
Desmond Webb,1959,Hooker,Kawakawa,1,1,0,0
Terence O'Sullivan,1960,Centre,New Plymouth,4,3,1,3
Ronald Horsley,1960,Lock,Wellington,3,1,0,0
Kevin Laidlaw,1960,Centre,Nightcaps,3,1,0,0
Steven Nesbit,1960,Fly-half,Auckland,2,1,0,0
Tony Davies,1960,Five-eighth,Auckland,3,2,0,0
Desmond Connor,1958,Scrum-half,Brisbane,24,11,0,0
Donald McKay,1961,Wing,Auckland,5,5,2,6
Stan Meads,1961,Lock,Arapuni,15,13,0,0
Neil Wolfe,1961,Fly-half,New Plymouth,6,5,0,0
Boy Yates,1961,No. 8,Kaitaia,3,3,1,3
Paul Little,1961,Centre,Auckland,10,8,1,3
Rod Heeps,1962,Wing,Hamilton,5,4,1,3
Waka Nathan,1962,Flanker,Auckland,14,13,4,12
Bruce Watt,1962,Fly-half,Marton,8,7,2,9
Raymond Moreton,1962,Five-eighth,Invercargill,7,4,2,9
Peter Morrissey,1962,Wing,Christchurch,3,2,2,6
John Creighton,1962,Hooker,Rotherham,1,1,0,0
Jules le Lievre,1962,Prop,Akaroa,1,1,0,0
Keith Nelson,1962,No. 8,Auckland,2,2,0,0
Mac Herewini,1962,Fly-half,Mokai,10,9,1,21
Barry Thomas,1962,Prop,Auckland,4,3,0,0
Allan Stewart,1963,Lock,Temuka,8,6,0,0
Ian Uttley,1963,Centre,Christchurch,2,2,0,0
Bluey Arnold,1963,Five-eighth,Balclutha,4,4,0,0
Malcolm Dick,1963,Wing,Auckland,15,11,4,12
Ken Gray,1963,Prop,Porirua,24,21,4,12
Brian Lochore,1964,No. 8,Masterton,25,19,2,6
Chris Laidlaw,1964,Scrum-half,Dunedin,20,17,3,12
Don Clark,1964,Flanker,Cromwell,2,2,0,0
John Collins,1964,Five-eighth,Tokomaru Nay,3,3,0,0
Bruce McLeod,1964,Hooker,Auckland,24,21,4,12
Spooky Smith,1964,Wing,Dunedin,9,8,2,6
Michael Williment,1964,Fullback,Wellington,9,8,1,70
Peter Murdoch,1964,Fly-half,Auckland,5,3,2,6
Ron Rangi,1964,Centre,Auckland,10,8,3,9
Bill Birtwistle,1965,Wing,Auckland,7,6,4,12
Fergie McCormick,1965,Fullback,Ashburton,16,13,0,121
Jack Hazlett,1966,Prop,Invercargill,6,6,0,0
Ian MacRae,1966,Five-eighth,Christchurch,17,14,3,9
Anthony Steel,1966,Wing,Greymouth,9,9,7,21
Bill Davis,1967,Centre,Hastings,11,11,4,12
Sid Going,1967,Scrum-half,Kawakawa,29,17,10,44
John Major,1967,Hooker,Whakatane,1,1,0,0
Jazz Muller,1967,Prop,Eltham,14,9,0,0
Samuel Strahan,1967,Lock,Palmerston North,17,14,0,0
Earle Kirton,1967,Fly-half,Taumarunui,13,12,4,12
Graham Williams,1967,Flanker,Wellington,5,5,0,0
Ian Kirkpatrick,1967,Flanker,Gisborne,39,25,16,57
Alister Hopkinson,1967,Prop,Mosgiel,9,7,0,0
Wayne Cottrell,1968,Five-eighth,Christchurch,9,5,1,6
Thomas Lister,1968,Flanker,Ashburton,8,5,2,6
Grahame Thorne,1968,Wing,Auckland,10,7,1,3
Anthony Kreft,1968,Prop,Milton,1,1,0,0
Michael O'Callaghan,1968,Wing,Culverden,3,3,0,0
Owen Stephens,1968,Wing,Paeroa,6,2,2,8
Alan Smith,1969,Lock,Stratford,3,2,0,0
George Skudder,1969,Wing,Te Puke,1,1,1,3
Bryan Williams,1970,Wing,Auckland,38,23,10,71
Alan Sutherland,1970,No. 8,Blenheim,10,6,3,12
Alex Wyllie,1970,Flanker,Christchurch,11,5,2,8
Buff Milner,1970,Wing,Tokomaru Bay,1,0,0,0
Neil Thimbleby,1970,Prop,Lower Hutt,1,0,0,0
Ron Urlich,1970,Hooker,Auckland,2,0,0,0
Blair Furlong,1970,Fly-half,Dannevirke,1,0,0,0
Gerald Kember,1970,Fullback,Wellington,1,0,0,14
Keith Murdoch,1970,Prop,Dunedin,3,2,1,4
Bob Burgess,1971,Fly-half,New Plymouth,7,3,2,6
Ken Carrington,1971,Wing,Whakatane,3,0,0,0
Richard Guy,1971,Prop,Lower Hutt,4,1,0,0
Bruce Hunter,1971,Wing,Oamaru,3,1,0,0
Alan McNaughton,1971,Flanker,Christchurch,3,1,0,0
Tane Norton,1971,Hooker,Waikari,27,16,0,0
Pole Whiting,1971,Lock,Auckland,20,12,3,12
Howard Joseph,1971,Centre,Christchurch,2,1,0,0
Laurie Mains,1971,Fullback,Dunedin,4,2,1,21
Mick Duncan,1971,Centre,Waipawa,2,0,0,0
Phil Gard,1971,Five-eighth,Kurow,1,0,0,0
John Dougan,1972,Fly-half,Lower Hutt,2,1,1,4
Duncan Hales,1972,Wing,Dannevirke,4,4,0,0
Jeff Matheson,1972,Prop,Palmerston,5,5,0,0
Trevor Morris,1972,Fullback,Nelson,3,3,0,33
Mike Parkinson,1972,Five-eighth,Wairoa,7,6,0,0
