Kevin McLaughlin,2010,"Lock, Back-row",8,2,6,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
John Fogarty,2010,Hooker,1,0,1,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Dan Tuohy,2010,Lock,9,4,5,0,1,5,Bristol,United Kingdom,England,South West England,City of Bristol
Chris Henry,2010,Back-row,16,11,5,0,2,10,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Rhys Ruddock,2010,Back-row,5,4,1,0,1,5,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Damien Varley,2010,Hooker,3,2,1,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Devin Toner,2010,Lock,25,18,7,0,0,0,Co Meath,Republic of Ireland,Leinster,County Meath,Missing
Fergus McFadden,2011,"Wing, Centre",28,14,12,2,9,45,Kilkenny,Republic of Ireland,Leinster,County Kilkenny,Kilkenny
Mike McCarthy,2011,Lock,17,8,8,1,0,0,London,United Kingdom,England,Greater London,London
Felix Jones,2011,Utility back,11,8,3,0,2,10,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Conor Murray,2011,Scrum-half,37,19,16,2,3,15,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Peter O'Mahony,2012,Back-row,30,16,12,2,1,5,Cork,Republic of Ireland,Munster,County Cork,Cork
Declan Fitzpatrick,2012,Prop,7,3,4,0,0,0,Worcs,United Kingdom,WR14 2AY,England,West Midlands
Simon Zebo,2012,Wing,15,11,4,0,5,25,Cork,Republic of Ireland,Munster,County Cork,Cork
Ronan Loughney,2012,Prop,1,0,1,0,0,0,Galway,Republic of Ireland,Connacht,County Galway,Cathair na Gaillimhe
Richardt Strauss,2012,Hooker,6,5,1,0,2,10,Pretoria,South Africa,Gauteng,City of Tshwane Metropolitan Municipality,Pretoria
Michael Bent,2012,Prop,2,1,1,0,0,0,Hawera,New Zealand/Aotearoa,Taranaki,South Taranaki District,Hawera
Iain Henderson,2012,Lock,17,11,5,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Dave Kilcoyne,2012,Prop,12,8,4,0,1,5,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Craig Gilroy,2012,Wing,6,3,3,0,2,10,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Paddy Jackson,2013,Fly-half,9,5,3,1,1,56,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Luke Marshall,2013,Centre,6,2,3,1,0,0,Ballymoney,United Kingdom,Northern Ireland,County Antrim,Ballymoney
Ian Madigan,2013,Fly-half,18,13,4,1,1,66,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Stephen Archer,2013,Prop,2,0,2,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Paul Marshall,2013,Scrum-half,3,2,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Robbie Henshaw,2013,"Fullback, Centre",10,8,2,0,1,5,Athlone,Republic of Ireland,Leinster,County Westmeath,Athlone
Stuart Olding,2013,Fly-half,2,2,0,0,1,5,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Jamie Hagan,2013,Prop,1,1,0,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Tommy O'Donnell,2013,Back-row,8,8,0,0,2,10,Tipperary,Republic of Ireland,Munster,County Tipperary,Tipperary
Mike Sherry,2013,Hooker,1,1,0,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
James Downey,2013,Centre,1,1,0,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Jack McGrath,2013,Prop,17,13,4,0,1,5,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Dave Kearney,2013,"Fullback, Wing",7,5,2,0,2,10,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Martin Moore,2014,Prop,10,8,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Jordi Murphy,2014,Flanker,9,7,2,0,0,0,Barcelona,España,CAT,BCN,Barcelona
Robbie Diack,2014,No. 8,2,2,0,0,0,0,Johannesburg,South Africa,2001,Gauteng,City of Johannesburg Metropolitan Municipality
Rodney Ah You,2014,Prop,3,3,0,0,0,0,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt
Kieran Marmion,2014,Scrum-half,3,3,0,0,0,0,Barking,United Kingdom,England,Greater London,London
James Cronin,2014,Prop,2,2,0,0,0,0,Ballincollig,Republic of Ireland,Munster,County Cork,Ballincollig
Rob Herring,2014,Hooker,1,1,0,0,0,0,Cape Town,South Africa,Western Cape,City of Cape Town,Cape Town
Noel Reid,2014,"Fly-half, Centre",1,1,0,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Jared Payne,2014,Fullback,6,5,1,0,1,5,Tauranga,New Zealand/Aotearoa,Bay of Plenty,Tauranga City,Tauranga
Dave Foley,2014,Lock,2,2,0,0,0,0,Tipperary,Republic of Ireland,Munster,County Tipperary,Tipperary
Dominic Ryan,2014,Flanker,1,1,0,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Robin Copeland,2014,Flanker,1,1,0,0,0,0,Wexford,Republic of Ireland,Leinster,County Wexford,Wexford
