Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Ronnie Foster,Argentina,1965,Prop,14.0,7.0,6.0,1.0,0.0,0.0,,
Luis Garcia Yanez,Argentina,1965,Prop,20.0,12.0,6.0,2.0,0.0,0.0,,
Guillermo Illia,Argentina,1965,Lock,1.0,0.0,1.0,0.0,0.0,0.0,,
Marcelo Pascual,Argentina,1965,"Wing, Centre",21.0,13.0,6.0,2.0,24.0,8.0,,
Eduardo Espana,Argentina,1965,Wing,6.0,4.0,1.0,1.0,12.0,4.0,,
Eduardo Poggi,Argentina,1965,Fly-half,7.0,4.0,2.0,1.0,36.0,1.0,,
Arturo Rodriguez Jurado,Argentina,1965,Centre,24.0,12.0,10.0,2.0,43.0,11.0,,
Hector Silva,Argentina,1965,No. 8,24.0,15.0,6.0,3.0,16.0,5.0,,
Luis Gradin,Argentina,1965,Scrum-half,14.0,9.0,4.0,1.0,32.0,5.0,,
Adrian Anthony,Argentina,1965,Lock,19.0,12.0,6.0,1.0,6.0,2.0,,
Eduardo Quetglas,Argentina,1965,Wing,1.0,1.0,0.0,0.0,0.0,0.0,,
Mario Bouza,Argentina,1966,Flanker,4.0,2.0,2.0,0.0,0.0,0.0,,
Miguel Chesta,Argentina,1966,Flanker,6.0,3.0,2.0,1.0,3.0,1.0,,
Marcos Dumas,Argentina,1966,Fullback,2.0,0.0,2.0,0.0,0.0,0.0,,
Ricardo Handley,Argentina,1966,Hooker,14.0,8.0,5.0,1.0,0.0,0.0,,
Jose Imhoff,Argentina,1967,No. 8,2.0,2.0,0.0,0.0,0.0,0.0,,
Hector Mendez,Argentina,1967,Fly-half,2.0,2.0,0.0,0.0,15.0,1.0,,
Ronaldo Seaton,Argentina,1967,Hooker,2.0,2.0,0.0,0.0,0.0,0.0,,
Alejandro Travaglini,Argentina,1967,Centre,27.0,15.0,12.0,0.0,36.0,10.0,,
Mario Walther,Argentina,1967,Wing,17.0,13.0,3.0,1.0,31.0,9.0,,
Dudley Morgan,Argentina,1967,Fullback,11.0,8.0,3.0,0.0,0.0,0.0,,
Marcelo Farina,Argentina,1968,Prop,4.0,2.0,1.0,1.0,0.0,0.0,,
Jorge Seaton,Argentina,1968,Fullback,4.0,3.0,0.0,1.0,40.0,0.0,,
Nestor Perez,Argentina,1968,Wing,1.0,0.0,0.0,1.0,0.0,0.0,,
Tomas Harris-Smith,Argentina,1969,Fly-half,7.0,6.0,1.0,0.0,32.0,1.0,,
Hugo Miguens,Argentina,1969,No. 8,18.0,13.0,5.0,0.0,7.0,2.0,,
Arturo Abella,Argentina,1969,Prop,2.0,2.0,0.0,0.0,0.0,0.0,,
Nestor Carbone,Argentina,1969,Flanker,5.0,2.0,3.0,0.0,3.0,1.0,,
Miguel Cutler,Argentina,1969,Scrum-half,5.0,5.0,0.0,0.0,25.0,0.0,,
Carlos Martinez,Argentina,1969,Fly-half,4.0,4.0,0.0,0.0,6.0,2.0,,
Julio Otaola,Argentina,1970,Wing,7.0,5.0,2.0,0.0,9.0,3.0,,
Guillermo Blacksley,Argentina,1971,Scrum-half,1.0,0.0,1.0,0.0,0.0,0.0,,
Ricardo Espagnol,Argentina,1971,Fly-half,1.0,0.0,1.0,0.0,6.0,0.0,,
Roberto Matarazzo,Argentina,1971,Centre,15.0,9.0,6.0,0.0,20.0,5.0,,
Jorge Wittman,Argentina,1971,Flanker,8.0,6.0,2.0,0.0,0.0,0.0,,
Jose Fernandez,Argentina,1971,Lock,24.0,12.0,11.0,1.0,3.0,1.0,,
Miguel Morgan,Argentina,1971,No. 8,3.0,3.0,0.0,0.0,3.0,1.0,,
Hugo Nicola,Argentina,1971,Prop,15.0,7.0,7.0,1.0,6.0,2.0,,
Jose Costante,Argentina,1971,Hooker,9.0,6.0,2.0,1.0,6.0,2.0,,
Julio Walther,Argentina,1971,Centre,1.0,1.0,0.0,0.0,3.0,1.0,,
Guillermo Casas,Argentina,1971,Hooker,6.0,3.0,3.0,0.0,4.0,1.0,,
Jorge Carracedo,Argentina,1971,Flanker,19.0,10.0,8.0,1.0,28.0,8.0,,
Ruben Castro,Argentina,1971,Lock,3.0,3.0,0.0,0.0,0.0,0.0,,
Gustavo Foster,Argentina,1971,Fullback,4.0,4.0,0.0,0.0,3.0,1.0,,
Fernando Insua,Argentina,1971,Prop,18.0,8.0,9.0,1.0,4.0,1.0,,
Enrique Martinez,Argentina,1971,Centre,3.0,3.0,0.0,0.0,3.0,1.0,,
Marcelo Martinez Mosquera,Argentina,1971,Wing,1.0,1.0,0.0,0.0,6.0,2.0,,
Hugo Porta,Argentina,1971,Fly-half,66.0,26.0,35.0,5.0,651.0,12.0,Buenos Aires,Argentina
Marcelo Rodriguez Jurado,Argentina,1971,Centre,4.0,4.0,0.0,0.0,58.0,10.0,,
Alberto Velasquez,Argentina,1971,Flanker,2.0,2.0,0.0,0.0,3.0,1.0,,
Jorge Braceras,Argentina,1971,Hooker,5.0,2.0,3.0,0.0,6.0,2.0,,
Gustavo Pimentel,Argentina,1971,Centre,1.0,1.0,0.0,0.0,0.0,0.0,,
Alejandro Altberg,Argentina,1972,Wing,5.0,4.0,1.0,0.0,4.0,1.0,,
Eduardo Morgan,Argentina,1972,"Fullback, Wing",12.0,7.0,5.0,0.0,127.0,12.0,,
Martin Alonso,Argentina,1973,Fullback,5.0,2.0,2.0,1.0,4.0,1.0,,
Mario Carluccio,Argentina,1973,Prop,10.0,5.0,4.0,1.0,0.0,0.0,,
Juan Dumas,Argentina,1973,Hooker,5.0,4.0,1.0,0.0,4.0,1.0,,
