Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Dick Jones,Wales,1901,Fly-half,15.0,12.0,2.0,1.0,9.0,3.0,Swansea,Wales
Dicky Owen,Wales,1901,Scrum-half,35.0,27.0,7.0,1.0,6.0,2.0,Llandore,Wales
Boxer Harding,Wales,1902,Forward,27.0,18.0,7.0,2.0,8.0,1.0,Market Rasen,Fiji
Dai Jones,Wales,1902,Forward,13.0,11.0,2.0,0.0,0.0,0.0,Aberaman,Wales
Strand Jones,Wales,1902,Fullback,5.0,4.0,1.0,0.0,11.0,0.0,Caio,Angola
Will Joseph,Wales,1902,Forward,16.0,12.0,3.0,1.0,0.0,0.0,Morriston,Wales
Teddy Morgan,Wales,1902,Wing,20.0,15.0,4.0,1.0,45.0,15.0,Aberdare,Wales
Will Osborne,Wales,1902,Forward,6.0,5.0,1.0,0.0,3.0,1.0,Mountain Ash,Wales
Danny Walters,Wales,1902,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Llanelly,Australia
Harry Jones,Wales,1902,Forward,2.0,2.0,0.0,0.0,0.0,0.0,,
Fred Jowett,Wales,1903,Wing,1.0,1.0,0.0,0.0,0.0,0.0,Swansea,Wales
Twyber Travers,Wales,1903,Hooker,25.0,21.0,4.0,0.0,3.0,1.0,Newport,Wales
Willie Arnold,Wales,1903,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Morriston,Wales
Bert Winfield,Wales,1903,Fullback,15.0,11.0,3.0,1.0,50.0,0.0,Nottingham,England
Jack Evans,Wales,1904,Forward,1.0,0.0,0.0,1.0,0.0,0.0,Blaina,Wales
David Thomas,Wales,1904,Forward,10.0,7.0,2.0,1.0,0.0,0.0,Dunvant,Wales
David Davies,Wales,1904,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Tonna,Wales
Billy O'Neil,Wales,1904,Forward,11.0,10.0,1.0,0.0,0.0,0.0,Cardiff,Wales
Cliff Pritchard,Wales,1904,Centre,5.0,4.0,1.0,0.0,6.0,2.0,Pontypool,Wales
Beddoe Thomas-Maynard,Wales,1904,Forward,6.0,5.0,1.0,0.0,0.0,0.0,Upper Cwmbran,Wales
Harry Watkins,Wales,1904,Forward,6.0,5.0,1.0,0.0,3.0,1.0,Trecastle,Wales
Sid Bevan,Wales,1904,Forward,5.0,3.0,2.0,0.0,0.0,0.0,Morriston,Wales
Howell Jones,Wales,1904,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Pontneddfechan,Wales
Charlie Pritchard,Wales,1904,Forward,14.0,9.0,5.0,0.0,3.0,1.0,Newport,Wales
Windham Jones,Wales,1905,Halfback,1.0,1.0,0.0,0.0,3.0,1.0,Llanelly,Australia
