Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Brownie Cherrington,NewZealand,1950,Wing,1,0,0,1,0,0,Otira,NewZealand
Laurie Haig,NewZealand,1950,Fly-half,9,8,1,0,5,1,Prestonpans,Scotland
Graham Mexted,NewZealand,1950,No. 8,1,1,0,0,0,0,Greytown,NewZealand
John Tanner,NewZealand,1950,Centre,5,4,1,0,3,1,Auckland,NewZealand
Snow Cockerill,NewZealand,1951,Fullback,3,3,0,0,11,0,Hawera,NewZealand
Bob Duff,NewZealand,1951,Lock,11,8,3,0,0,0,Lyttelton,NewZealand
Percy Erceg,NewZealand,1951,Wing,4,3,1,0,0,0,Waipapakauri,NewZealand
Ron Jarden,NewZealand,1951,Wing,16,11,5,0,42,7,Lower Hutt,NewZealand
Thomas Lynch,NewZealand,1951,Five-eighth,3,3,0,0,9,2,Naseby,NewZealand
Bill McCaw,NewZealand,1951,No. 8,5,3,2,0,0,0,Gore,NewZealand
Eddie Robinson,NewZealand,1951,Flanker,5,4,1,0,3,1,Bluff,NewZealand
Leo Steele,NewZealand,1951,Scrum-half,3,3,0,0,0,0,Wellington,NewZealand
Norman Wilson,NewZealand,1951,Hooker,3,3,0,0,3,1,Masterton,NewZealand
Raymond Bell,NewZealand,1951,Wing,3,2,1,0,6,1,Dunedin,NewZealand
Peter Eastgate,NewZealand,1952,Prop,3,2,1,0,0,0,Nelson,NewZealand
Allan Elsom,NewZealand,1952,Centre,6,3,3,0,3,0,Christchurch,NewZealand
Jim Fitzgerald,NewZealand,1952,Five-eighth,1,0,1,0,3,1,Petone,NewZealand
John Hotop,NewZealand,1952,Fly-half,3,1,2,0,6,1,Alexandra,NewZealand
Ian Irvine,NewZealand,1952,Hooker,1,0,1,0,0,0,Carterton,NewZealand
Hugh McLaren,NewZealand,1952,No. 8,1,0,1,0,0,0,Auckland,NewZealand
Kevin Meates,NewZealand,1952,No. 8,2,1,1,0,0,0,Greymouth,NewZealand
Ponty Reid,NewZealand,1952,Scrum-half,5,4,1,0,0,0,Te Kuiti,NewZealand
Noel Bowden,NewZealand,1952,Fullback,1,1,0,0,3,0,Whangarei,NewZealand
Mick Bremner,NewZealand,1952,Five-eighth,2,1,1,0,0,0,Otorohanga,NewZealand
Keith Davis,NewZealand,1952,Scrum-half,10,7,3,0,0,0,Whakatane,NewZealand
Ian Hammond,NewZealand,1952,Hooker,1,1,0,0,0,0,Blenheim,NewZealand
Jack Skeen,NewZealand,1952,Flanker,1,1,0,0,0,0,Auckland,NewZealand
Bill Clark,NewZealand,1953,Flanker,9,7,2,0,9,3,Motueka,NewZealand
Ian Clarke,NewZealand,1953,Prop,24,19,4,1,0,0,Kaponga,NewZealand
Nelson Dalzell,NewZealand,1953,Lock,5,3,2,0,3,1,Rotherham,NewZealand
Brian Fitzpatrick,NewZealand,1953,Five-eighth,3,1,2,0,0,0,Opotiki,NewZealand
Ron Hemi,NewZealand,1953,Hooker,16,12,4,0,3,1,Whangarei,NewZealand
Richard Bowers,NewZealand,1954,Fly-half,2,1,1,0,0,0,Rawhiti,NewZealand
Morrie Dixon,NewZealand,1954,Wing,10,8,2,0,6,2,Christchurch,NewZealand
Colin Loader,NewZealand,1954,Centre,4,3,1,0,0,0,Dannevirke,NewZealand
Desmond Oliver,NewZealand,1954,Flanker,2,1,1,0,0,0,Palmerston North,NewZealand
Snow White,NewZealand,1954,Prop,4,2,2,0,0,0,Kawakawa,NewZealand
Tiger Hilton-Jones,NewZealand,1954,Flanker,11,9,2,0,6,2,Kaitaia,NewZealand
Douglas Wilson,NewZealand,1954,Five-eighth,2,2,0,0,0,0,Wanganui,NewZealand
Robin Archer,NewZealand,1955,Fly-half,4,4,0,0,0,0,Gore,NewZealand
Peter Burke,NewZealand,1955,No. 8,3,3,0,0,0,0,Tauranga,NewZealand
Mark Irwin,NewZealand,1955,Prop,7,4,3,0,0,0,Gisborne,NewZealand
Ross Smith,NewZealand,1955,Wing,1,1,0,0,0,0,Ashburton,NewZealand
Kevin Stuart,NewZealand,1955,Fullback,1,1,0,0,0,0,Dunedin,NewZealand
Lindsay Townsend,NewZealand,1955,Scrum-half,2,1,1,0,0,0,Mataura,NewZealand
Ivan Vodanovich,NewZealand,1955,Prop,3,2,1,0,3,1,Wanganui,NewZealand
Pat Walsh,NewZealand,1955,Fullback,13,10,3,0,12,4,Kaitaia,NewZealand
Bill Gray,NewZealand,1955,Five-eighth,6,4,2,0,0,0,Te Puke,NewZealand
Tom Katene,NewZealand,1955,Wing,1,1,0,0,0,0,Okaiawa,NewZealand
Ross Brown,NewZealand,1955,Fly-half,16,13,3,0,12,3,New Plymouth,NewZealand
John Buxton,NewZealand,1955,Flanker,2,1,1,0,0,0,Auckland,NewZealand
Tiny Hill,NewZealand,1955,Lock,11,9,2,0,0,0,New Plymouth,NewZealand
Donald McIntosh,NewZealand,1956,Flanker,4,3,1,0,0,0,Lower Hutt,NewZealand
Patrick Vincent,NewZealand,1956,Scrum-half,2,1,1,0,0,0,Wataroa,NewZealand
Francis McAtamney,NewZealand,1956,Prop,1,0,1,0,0,0,Middlemarch,NewZealand
Ian MacEwan,NewZealand,1956,Lock,20,14,4,2,6,2,Auckland,NewZealand
Denis Young,NewZealand,1956,Hooker,22,15,4,3,0,0,Christchurch,NewZealand
Don Clarke,NewZealand,1956,Fullback,31,24,4,3,207,2,Pihama,NewZealand
Terry Lineen,NewZealand,1957,Five-eighth,12,8,3,1,0,0,Auckland,NewZealand
Frank McMullen,NewZealand,1957,Wing,11,8,2,1,12,4,Auckland,NewZealand
Colin Meads,NewZealand,1957,Lock,55,41,10,4,21,7,Cambridge,NewZealand
Wilson Whineray,NewZealand,1957,Prop,32,24,5,3,6,2,Auckland,NewZealand
Mick Cossey,NewZealand,1958,Wing,1,1,0,0,0,0,Papakura,NewZealand
Tom Coughlan,NewZealand,1958,Flanker,1,1,0,0,0,0,Mosgiel,NewZealand
David Graham,NewZealand,1958,Flanker,22,17,2,3,6,2,Stratford,NewZealand
Lloyd Ashby,NewZealand,1958,Fullback,1,0,1,0,0,0,Mataura,NewZealand
Rex Pickering,NewZealand,1958,Flanker,3,1,2,0,0,0,Te Kuiti,NewZealand
Russell Watt,NewZealand,1958,Wing,9,5,3,1,3,1,Dunedin,NewZealand
Adrian Clarke,NewZealand,1958,Fly-half,3,1,2,0,0,0,Christchurch,NewZealand
William Gillespie,NewZealand,1958,Flanker,1,1,0,0,0,0,Cromwell,NewZealand
Brian Finlay,NewZealand,1959,Flanker,1,1,0,0,0,0,Cromwell,NewZealand
Bruce McPhail,NewZealand,1959,Wing,2,1,1,0,0,0,Ashburton,NewZealand
Spider Urbahn,NewZealand,1959,Scrum-half,3,2,1,0,3,1,Opunake,NewZealand
Kevin Briscoe,NewZealand,1959,Scrum-half,9,5,2,2,0,0,New Plymouth,NewZealand
Ralph Caulton,NewZealand,1959,Wing,16,11,4,1,24,8,Wellington,NewZealand
Dick Conway,NewZealand,1959,No. 8,10,5,4,1,3,1,Whakatane,NewZealand
Tuppy Diack,NewZealand,1959,Wing,1,1,0,0,0,0,Invercargill,NewZealand
John McCullough,NewZealand,1959,Fly-half,3,2,1,0,0,0,Stratford,NewZealand
Kel Tremain,NewZealand,1959,Flanker,38,30,5,3,27,9,Auckland,NewZealand
Des Webb,NewZealand,1959,Hooker,1,1,0,0,0,0,Kawakawa,NewZealand
Terry O'Sullivan,NewZealand,1960,Centre,4,3,1,0,3,1,New Plymouth,NewZealand
Ronald Horsley,NewZealand,1960,Lock,3,1,1,1,0,0,Wellington,NewZealand
Kevin Laidlaw,NewZealand,1960,Centre,3,1,1,1,0,0,Nightcaps,NewZealand
Steve Nesbit,NewZealand,1960,Fly-half,2,1,0,1,0,0,Auckland,NewZealand
Tony Davies,NewZealand,1960,Five-eighth,3,2,1,0,0,0,Auckland,NewZealand
Desmond Connor,NewZealand,1958,Scrum-half,24,11,11,2,0,0,Ashgrove,Australia
Donald McKay,NewZealand,1961,Wing,5,5,0,0,6,2,Auckland,NewZealand
Stan Meads,NewZealand,1961,Lock,15,13,2,0,0,0,Arapuni,NewZealand
Neil Wolfe,NewZealand,1961,Fly-half,6,5,0,1,0,0,New Plymouth,NewZealand
Vic Yates,NewZealand,1961,No. 8,3,3,0,0,3,1,Kaitaia,NewZealand
Paul Little,NewZealand,1961,Centre,10,8,0,2,3,1,Auckland,NewZealand
Rod Heeps,NewZealand,1962,Wing,5,4,0,1,3,1,Hamilton,NewZealand
Waka Nathan,NewZealand,1962,Flanker,14,13,0,1,12,4,Auckland,NewZealand
Bruce Watt,NewZealand,1962,Fly-half,8,7,0,1,9,2,Marton,NewZealand
Raymond Moreton,NewZealand,1962,Five-eighth,7,4,2,1,9,2,Invercargill,NewZealand
Peter Morrissey,NewZealand,1962,Wing,3,2,0,1,6,2,Christchurch,NewZealand
John Creighton,NewZealand,1962,Hooker,1,1,0,0,0,0,Rotherham,NewZealand
Jules le Lievre,NewZealand,1962,Prop,1,1,0,0,0,0,Akaroa,NewZealand
Keith Nelson,NewZealand,1962,No. 8,2,2,0,0,0,0,Auckland,NewZealand
Mac Herewini,NewZealand,1962,Fly-half,10,9,0,1,21,1,Mokai,NewZealand
Barry Thomas,NewZealand,1962,Prop,4,3,1,0,0,0,Auckland,NewZealand
Allan Stewart,NewZealand,1963,Lock,8,6,1,1,0,0,Timaru,NewZealand
Ian Uttley,NewZealand,1963,Centre,2,2,0,0,0,0,Christchurch,NewZealand
Derek Arnold,NewZealand,1963,Five-eighth,4,4,0,0,0,0,Balclutha,NewZealand
Malcolm Dick,NewZealand,1963,Wing,15,11,3,1,12,4,Auckland,NewZealand
Ken Gray,NewZealand,1963,Prop,24,21,2,1,12,4,Porirua,NewZealand
Brian Lochore,NewZealand,1964,No. 8,25,19,5,1,6,2,Masterton,NewZealand
Chris Laidlaw,NewZealand,1964,Scrum-half,20,17,3,0,12,3,Dunedin,NewZealand
Don Clark,NewZealand,1964,Flanker,2,2,0,0,0,0,Cromwell,NewZealand
John Collins,NewZealand,1964,Five-eighth,3,3,0,0,0,0,Tokomaru Bay,NewZealand
Bruce McLeod,NewZealand,1964,Hooker,24,21,3,0,12,4,Auckland,NewZealand
Spooky Smith,NewZealand,1964,Wing,9,8,1,0,6,2,Dunedin,NewZealand
Mick Williment,NewZealand,1964,Fullback,9,8,1,0,70,1,Wellington,NewZealand
Peter Murdoch,NewZealand,1964,Fly-half,5,3,2,0,6,2,Auckland,NewZealand
Ron Rangi,NewZealand,1964,Centre,10,8,2,0,9,3,Auckland,NewZealand
Bill Birtwistle,NewZealand,1965,Wing,7,6,1,0,12,4,Auckland,NewZealand
Fergie McCormick,NewZealand,1965,Fullback,16,13,3,0,121,0,Ashburton,NewZealand
Jack Hazlett,NewZealand,1966,Prop,6,6,0,0,0,0,Invercargill,NewZealand
Ian MacRae,NewZealand,1966,Five-eighth,17,14,3,0,9,3,Christchurch,NewZealand
Anthony Steel,NewZealand,1966,Wing,9,9,0,0,21,7,Greymouth,NewZealand
Bill Davis,NewZealand,1967,Centre,11,11,0,0,12,4,Hastings,NewZealand
Sid Going,NewZealand,1967,Scrum-half,29,17,10,2,44,10,Kawakawa,NewZealand
John Major,NewZealand,1967,Hooker,1,1,0,0,0,0,Whakatane,NewZealand
Jazz Muller,NewZealand,1967,Prop,14,9,4,1,0,0,Eltham,NewZealand
Sam Strahan,NewZealand,1967,Lock,17,14,3,0,0,0,Palmerston North,NewZealand
Earle Kirton,NewZealand,1967,Fly-half,13,12,1,0,12,4,Taumarunui,NewZealand
Graham Williams,NewZealand,1967,Flanker,5,5,0,0,0,0,Wellington,NewZealand
Ian Kirkpatrick,NewZealand,1967,Flanker,39,25,11,3,57,16,Gisborne,NewZealand
Alister Hopkinson,NewZealand,1967,Prop,9,7,2,0,0,0,Mosgiel,NewZealand
Wayne Cottrell,NewZealand,1968,Five-eighth,9,5,3,1,6,1,Christchurch,NewZealand
Tom Lister,NewZealand,1968,Flanker,8,5,2,1,6,2,Ashburton,NewZealand
Grahame Thorne,NewZealand,1968,Wing,10,7,3,0,3,1,Auckland,NewZealand
Anthony Kreft,NewZealand,1968,Prop,1,1,0,0,0,0,Milton,NewZealand
Michael O'Callaghan,NewZealand,1968,Wing,3,3,0,0,0,0,Culverden,NewZealand
Owen Stephens,NewZealand,1968,Wing,6,2,3,1,8,2,Paeroa,NewZealand
Alan Smith,NewZealand,1969,Lock,3,2,1,0,0,0,Stratford,NewZealand
George Skudder,NewZealand,1969,Wing,1,1,0,0,3,1,Te Puke,NewZealand
Bryan Williams,NewZealand,1970,Wing,38,23,12,3,71,10,Auckland,NewZealand
Alan Sutherland,NewZealand,1970,No. 8,10,6,3,1,12,3,Blenheim,NewZealand
Alex Wyllie,NewZealand,1970,Flanker,11,5,4,2,8,2,Christchurch,NewZealand
Buff Milner,NewZealand,1970,Wing,1,0,1,0,0,0,Tokomaru Bay,NewZealand
Neil Thimbleby,NewZealand,1970,Prop,1,0,1,0,0,0,Lower Hutt,NewZealand
Ron Urlich,NewZealand,1970,Hooker,2,0,2,0,0,0,Auckland,NewZealand
Blair Furlong,NewZealand,1970,Fly-half,1,0,1,0,0,0,Dannevirke,NewZealand
Gerald Kember,NewZealand,1970,Fullback,1,0,1,0,14,0,Wellington,NewZealand
Keith Murdoch,NewZealand,1970,Prop,3,2,1,0,4,1,Dunedin,NewZealand
Bob Burgess,NewZealand,1971,Fly-half,7,3,3,1,6,2,New Plymouth,NewZealand
Ken Carrington,NewZealand,1971,Wing,3,0,2,1,0,0,Whakatane,NewZealand
Richard Guy,NewZealand,1971,Prop,4,1,2,1,0,0,Lower Hutt,NewZealand
Bruce Hunter,NewZealand,1971,Wing,3,1,2,0,0,0,Oamaru,NewZealand
Alan McNaughton,NewZealand,1971,Flanker,3,1,2,0,0,0,Christchurch,NewZealand
Tane Norton,NewZealand,1971,Hooker,27,16,8,3,0,0,Waikari,NewZealand
Pole Whiting,NewZealand,1971,Lock,20,12,5,3,12,3,Auckland,NewZealand
Howard Joseph,NewZealand,1971,Centre,2,1,1,0,0,0,Christchurch,NewZealand
Laurie Mains,NewZealand,1971,Fullback,4,2,1,1,21,1,Dunedin,NewZealand
Mick Duncan,NewZealand,1971,Centre,2,0,1,1,0,0,Waipawa,NewZealand
Phil Gard,NewZealand,1971,Five-eighth,1,0,0,1,0,0,Kurow,NewZealand
John Dougan,NewZealand,1972,Fly-half,2,1,1,0,4,1,Lower Hutt,NewZealand
Duncan Hales,NewZealand,1972,Wing,4,4,0,0,0,0,Dannevirke,NewZealand
Jeff Matheson,NewZealand,1972,Prop,5,5,0,0,0,0,Palmerston,NewZealand
Trevor Morris,NewZealand,1972,Fullback,3,3,0,0,33,0,Nelson,NewZealand
Mike Parkinson,NewZealand,1972,Five-eighth,7,6,1,0,0,0,Wairoa,NewZealand
Bruce Robertson,NewZealand,1972,Centre,34,23,9,2,22,4,Hastings,NewZealand
Alistair Scown,NewZealand,1972,Flanker,5,5,0,0,4,1,Patea,NewZealand
Graham Whiting,NewZealand,1972,Prop,6,4,1,1,0,0,Wanganui,NewZealand
Lyn Jaffray,NewZealand,1972,Five-eighth,7,4,3,0,4,1,Dunedin,NewZealand
Graham Sims,NewZealand,1972,Centre,1,1,0,0,0,0,Featherston,NewZealand
Grant Batty,NewZealand,1972,Wing,15,9,5,1,16,4,Greytown,NewZealand
Joe Karam,NewZealand,1972,Fullback,10,7,1,2,65,1,Taumarunui,NewZealand
Hamish Macdonald,NewZealand,1972,Lock,12,7,4,1,4,1,Rawene,NewZealand
Ian Stevens,NewZealand,1972,Fly-half,3,3,0,0,4,1,Waipawa,NewZealand
Kent Lambert,NewZealand,1972,Prop,11,5,5,1,0,0,Wairoa,NewZealand
Ian Hurst,NewZealand,1973,Five-eighth,5,1,2,2,8,2,Oamaru,NewZealand
Murray Jones,NewZealand,1973,Prop,1,0,1,0,0,0,Warkworth,NewZealand
Robert Lendrum,NewZealand,1973,Fullback,1,0,1,0,2,0,Waiuku,NewZealand
Ken Stewart,NewZealand,1973,Flanker,13,8,4,1,0,0,Gore,NewZealand
Terry Morrison,NewZealand,1973,Wing,1,0,1,0,0,0,Hamilton,NewZealand
Billy Bush,NewZealand,1974,Prop,12,8,3,1,0,0,Napier,NewZealand
John Callesen,NewZealand,1974,Lock,4,3,0,1,0,0,Palmerston North,NewZealand
Bruce Gemmell,NewZealand,1974,Scrum-half,2,1,0,1,0,0,Auckland,NewZealand
Andy Leslie,NewZealand,1974,No. 8,10,6,3,1,4,1,Lower Hutt,NewZealand
Duncan Robertson,NewZealand,1974,Fly-half,10,6,3,1,8,2,Dunedin,NewZealand
Kerry Tanner,NewZealand,1974,Prop,7,5,1,1,0,0,Hamilton,NewZealand
Jon McLachlan,NewZealand,1974,Wing,1,0,0,1,0,0,Auckland,NewZealand
Ash Gardiner,NewZealand,1974,Prop,1,1,0,0,0,0,New Plymouth,NewZealand
Joe Morgan,NewZealand,1974,Five-eighth,5,3,2,0,4,1,Whangarei,NewZealand
Bill Osborne,NewZealand,1975,Five-eighth,16,13,3,0,0,0,Wanganui,NewZealand
Lyn Davis,NewZealand,1976,Scrum-half,3,3,0,0,0,0,Christchurch,NewZealand
Neil Purvis,NewZealand,1976,Wing,1,1,0,0,0,0,Cromwell,NewZealand
Doug Bruce,NewZealand,1976,Fly-half,14,10,4,0,15,0,Dunedin,NewZealand
Kevin Everleigh,NewZealand,1976,Flanker,4,2,2,0,0,0,Palmerston North,NewZealand
Kit Fawcett,NewZealand,1976,Fullback,2,1,1,0,0,0,Matamata,NewZealand
Brad Johnstone,NewZealand,1976,Prop,13,10,3,0,8,2,Auckland,NewZealand
Perry Harris,NewZealand,1976,Prop,1,0,1,0,0,0,Feilding,NewZealand
Frank Oliver,NewZealand,1976,Lock,17,11,6,0,4,1,Dunedin,NewZealand
Terry Mitchell,NewZealand,1976,Wing,1,0,1,0,0,0,Takaka,NewZealand
Colin Farrell,NewZealand,1977,Fullback,2,1,1,0,0,0,Auckland,NewZealand
Andy Haden,NewZealand,1977,Lock,41,31,9,1,8,2,Wanganui,NewZealand
Laurie Knight,NewZealand,1977,No. 8,6,4,2,0,4,1,Auckland,NewZealand
Mark Taylor,NewZealand,1977,Five-eighth,9,5,4,0,4,1,Auckland,NewZealand
Brian Ford,NewZealand,1977,Wing,4,4,0,0,0,0,Kaikoura,NewZealand
John McEldowney,NewZealand,1977,Prop,2,2,0,0,0,0,New Plymouth,NewZealand
Graham Mourie,NewZealand,1977,Flanker,21,17,4,0,16,4,Opunake,NewZealand
Bev Wilson,NewZealand,1977,Fullback,8,5,3,0,55,0,Dunstan,NewZealand
John Black,NewZealand,1977,Hooker,3,0,3,0,0,0,Timaru,NewZealand
Mark Donaldson,NewZealand,1977,Scrum-half,13,9,4,0,4,1,Palmerston North,NewZealand
Gary Knight,NewZealand,1977,Prop,36,27,9,0,4,1,Wellington,NewZealand
Brian McKechnie,NewZealand,1977,Fullback,10,7,3,0,46,0,Gore,NewZealand
Gary Seear,NewZealand,1977,No. 8,12,8,4,0,11,2,Dunedin,NewZealand
Stu Wilson,NewZealand,1977,Wing,34,25,8,1,76,19,Gore,NewZealand
Robbie Stuart,NewZealand,1977,Lock,1,0,1,0,0,0,Napier,NewZealand
Andy Dalton,NewZealand,1977,Hooker,35,30,5,0,12,3,Dunedin,NewZealand
Barry Ashworth,NewZealand,1978,Flanker,2,2,0,0,0,0,Waiuku,NewZealand
John Ashworth,NewZealand,1978,Prop,24,18,6,0,4,1,Waikari,NewZealand
Leicester Rutledge,NewZealand,1978,Flanker,13,8,5,0,0,0,Christchurch,NewZealand
Dick Myers,NewZealand,1978,Flanker,1,0,1,0,0,0,Hamilton,NewZealand
Clive Currie,NewZealand,1978,Fullback,2,2,0,0,0,0,Wellington,NewZealand
Dave Loveridge,NewZealand,1978,Scrum-half,24,19,4,1,12,3,Stratford,NewZealand
Murray Taylor,NewZealand,1979,Fly-half,7,4,3,0,3,0,Hamilton,NewZealand
Murray Watts,NewZealand,1979,Wing,5,2,3,0,4,1,Patea,NewZealand
Wayne Graham,NewZealand,1979,Flanker,1,1,0,0,0,0,Tauranga,NewZealand
Gary Cunningham,NewZealand,1979,Five-eighth,5,3,2,0,0,0,Auckland,NewZealand
Mike McCool,NewZealand,1979,Lock,1,0,1,0,0,0,Hastings,NewZealand
Eddie Dunn,NewZealand,1979,Fly-half,2,2,0,0,4,1,Te Kopuru,NewZealand
John Fleming,NewZealand,1979,Lock,5,3,2,0,4,1,Auckland,NewZealand
Bernie Fraser,NewZealand,1979,Wing,23,17,5,1,24,6,Lautoka,Fiji
Murray Mexted,NewZealand,1979,No. 8,34,26,6,2,16,4,Wellington,NewZealand
John Spiers,NewZealand,1979,Prop,5,5,0,0,0,0,Otahuhu,NewZealand
Richard Wilson,NewZealand,1979,Fullback,2,2,0,0,10,0,Leeston,NewZealand
Peter Sloane,NewZealand,1979,Hooker,1,1,0,0,0,0,Whangarei,NewZealand
Brett Codlin,NewZealand,1980,Fullback,3,1,2,0,23,0,Pukekohe,NewZealand
Hika Reid,NewZealand,1980,Hooker,9,4,3,2,8,2,Rotorua,NewZealand
Mark Shaw,NewZealand,1980,Flanker,30,21,7,2,24,6,Palmerston North,NewZealand
Wayne Smith,NewZealand,1980,Fly-half,17,11,4,2,6,0,Putaruru,NewZealand
Tim Twigden,NewZealand,1980,Wing,2,1,1,0,0,0,Taumarunui,NewZealand
Nicky Allen,NewZealand,1980,Fly-half,2,1,1,0,4,1,Auckland,NewZealand
Lachie Cameron,NewZealand,1980,Five-eighth,5,3,2,0,0,0,Hamilton,NewZealand
Geoffrey Hines,NewZealand,1980,Flanker,1,0,1,0,0,0,Tokoroa,NewZealand
Graeme Higginson,NewZealand,1980,Lock,6,5,1,0,0,0,Rangiora,NewZealand
Rod Ketels,NewZealand,1980,Prop,5,5,0,0,0,0,Papakura,NewZealand
Doug Rollerson,NewZealand,1980,Fly-half,8,7,1,0,24,1,Papakura,NewZealand
Allan Hewson,NewZealand,1981,Fullback,19,16,3,0,201,4,Lower Hutt,NewZealand
Andy Jefferd,NewZealand,1981,Five-eighth,3,3,0,0,0,0,Gisborne,NewZealand
Haydn Rickit,NewZealand,1981,Lock,2,2,0,0,0,0,Taupo,NewZealand
Freddy Woodman,NewZealand,1981,Wing,3,2,1,0,0,0,Kaikohe,NewZealand
Greg Burgess,NewZealand,1981,Prop,1,0,1,0,0,0,Auckland,NewZealand
Geoff Old,NewZealand,1981,Flanker,3,3,0,0,0,0,Eltham,NewZealand
Steve Pokere,NewZealand,1981,Centre,18,15,2,1,8,2,Hawera,NewZealand
Frank Shelford,NewZealand,1981,Flanker,4,4,0,0,0,0,Opotiki,NewZealand
Gary Whetton,NewZealand,1981,Lock,58,50,6,2,4,1,Auckland,NewZealand
Jamie Salmon,NewZealand,1981,Centre,15,7,8,0,8,2,Hong Kong,HongKong
Arthur Stone,NewZealand,1981,Five-eighth,9,6,3,0,7,1,Auckland,NewZealand
Paul Koteka,NewZealand,1981,Prop,2,2,0,0,0,0,Tokoroa,NewZealand
Ian Dunn,NewZealand,1983,Fly-half,3,3,0,0,0,0,Te Kopuru,NewZealand
Jock Hobbs,NewZealand,1983,Flanker,21,15,4,2,16,4,Christchurch,NewZealand
Warwick Taylor,NewZealand,1983,Five-eighth,24,21,1,2,20,5,Hamilton,NewZealand
Albert Anderson,NewZealand,1983,Lock,6,3,2,1,0,0,Christchurch,NewZealand
Gary Braid,NewZealand,1983,Lock,2,0,1,1,0,0,Tauranga,NewZealand
Scott Crichton,NewZealand,1983,Prop,2,0,1,1,0,0,Wanganui,NewZealand
Robbie Deans,NewZealand,1983,Fullback,5,2,2,1,50,0,Cheviot,NewZealand
Andy Donald,NewZealand,1983,Scrum-half,7,4,2,1,0,0,Wanganui,NewZealand
Brian McGrattan,NewZealand,1983,Prop,6,2,2,2,0,0,Wellington,NewZealand
Craig Green,NewZealand,1983,Wing,20,14,4,2,44,11,Christchurch,NewZealand
Murray Davie,NewZealand,1983,Prop,1,0,1,0,4,1,Christchurch,NewZealand
John Kirwan,NewZealand,1984,Wing,63,48,12,3,143,35,Auckland,NewZealand
Bruce Smith,NewZealand,1984,Wing,3,2,1,0,4,1,Wairoa,NewZealand
Alan Whetton,NewZealand,1984,Flanker,35,31,3,1,40,10,Auckland,NewZealand
Mike Clamp,NewZealand,1984,Wing,2,2,0,0,4,1,Wellington,NewZealand
Kieran Crowley,NewZealand,1985,Fullback,19,14,4,1,105,5,Kaponga,NewZealand
David Kirk,NewZealand,1985,Scrum-half,17,14,3,0,24,6,Wellington,NewZealand
Murray Pierce,NewZealand,1985,Lock,26,23,2,1,0,0,Timaru,NewZealand
Grant Fox,NewZealand,1985,Fly-half,46,38,7,1,645,1,New Plymouth,NewZealand
Steve McDowall,NewZealand,1985,Prop,46,38,6,2,12,3,Rotorua,NewZealand
Vic Simpson,NewZealand,1985,Centre,2,1,0,1,0,0,Gisborne,NewZealand
Kevin Boroevich,NewZealand,1986,Prop,3,1,2,0,0,0,Te Kuiti,NewZealand
Frano Botica,NewZealand,1986,Fly-half,7,4,3,0,6,0,Mangakino,NewZealand
Mike Brewer,NewZealand,1986,Back-row,32,22,9,1,4,1,Pukekohe,NewZealand
Mark Brooke-Cowden,NewZealand,1986,Flanker,3,2,1,0,8,2,Auckland,NewZealand
Greg Cooper,NewZealand,1986,Fullback,7,5,2,0,63,2,Gisborne,NewZealand
Andy Earl,NewZealand,1986,Flanker,14,10,4,0,12,3,Christchurch,NewZealand
Sean Fitzpatrick,NewZealand,1986,Hooker,92,74,16,2,55,12,Auckland,NewZealand
Brett Harvey,NewZealand,1986,Flanker,1,1,0,0,0,0,Palmerston North,NewZealand
Gordon Macpherson,NewZealand,1986,Lock,1,1,0,0,0,0,Gisborne,NewZealand
Joe Stanley,NewZealand,1986,Centre,27,23,3,1,16,4,Auckland,NewZealand
Terry Wright,NewZealand,1986,Wing,30,26,3,1,72,18,Auckland,NewZealand
Brent Anderson,NewZealand,1986,Lock,1,0,1,0,0,0,Lower Hutt,NewZealand
Michael Speight,NewZealand,1986,Lock,1,0,1,0,0,0,Auckland,NewZealand
Marty Berry,NewZealand,1986,"Centre, Fly-half",1,0,1,0,0,0,Wellington,NewZealand
John Drake,NewZealand,1986,Prop,8,7,1,0,4,1,Auckland,NewZealand
Buck Shelford,NewZealand,1986,No. 8,22,20,1,1,20,5,Rotorua,NewZealand
John Gallagher,NewZealand,1987,Fullback,18,17,0,1,52,13,London,England
Michael Jones,NewZealand,1986,Flanker,56,43,11,2,56,13,Auckland,NewZealand
Richard Loe,NewZealand,1987,Prop,49,37,10,2,25,6,Christchurch,NewZealand
Zinzan Brooke,NewZealand,1987,No. 8,58,45,11,2,89,17,Waiuku,NewZealand
Bernie McCahill,NewZealand,1987,Five-eighth,10,9,1,0,4,1,Auckland,NewZealand
Bruce Deans,NewZealand,1988,Scrum-half,10,9,0,1,24,6,Cheviot,NewZealand
John Schuster,NewZealand,1988,Centre,13,10,1,2,21,1,Apia,Samoa
Graeme Bachop,NewZealand,1989,Scrum-half,39,28,10,1,18,4,Christchurch,NewZealand
Craig Innes,NewZealand,1989,Centre,17,14,3,0,24,6,New Plymouth,NewZealand
Ian Jones,NewZealand,1990,Lock,79,59,18,2,42,9,Whangarei,NewZealand
Walter Little,NewZealand,1990,Five-eighth,50,37,12,1,44,9,Tokoroa,NewZealand
Kevin Schuler,NewZealand,1990,Flanker,4,3,1,0,0,0,Te Aroha,NewZealand
Paul Henderson,NewZealand,1991,No. 8,7,6,1,0,9,2,Bluff,NewZealand
John Timu,NewZealand,1991,Fullback,26,16,9,1,31,7,Dannevirke,NewZealand
