Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Robert Smith,Ireland,1892,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Dublin,Ireland
Thomas Thornhill,Ireland,1892,Halfback,4.0,1.0,3.0,0.0,0.0,0.0,Co.Tyrone,Ireland
Arthur Wallis,Ireland,1892,Forward,5.0,1.0,4.0,0.0,0.0,0.0,Dublin,Ireland
Coo Clinch,Ireland,1892,Forward,14.0,6.0,7.0,1.0,0.0,0.0,Dublin,Ireland
Frederick Davies,Ireland,1892,Halfback,5.0,1.0,3.0,1.0,2.0,1.0,Dublin,Ireland
Michael Egan,Ireland,1893,Forward,2.0,0.0,2.0,0.0,0.0,0.0,,
Sam Gardiner,Ireland,1893,Fullback,2.0,0.0,1.0,1.0,0.0,0.0,,
Robert Johnston,Ireland,1893,Wing,5.0,3.0,2.0,0.0,0.0,0.0,Co Donegal,Ireland
Harry Lindsay,Ireland,1893,Forward,13.0,6.0,5.0,2.0,3.0,1.0,Northern Ireland,Ireland
Walter Brown,Ireland,1893,Halfback,5.0,3.0,1.0,1.0,0.0,0.0,Co.Dublin,Ireland
Herbert Forrest,Ireland,1893,Forward,2.0,0.0,1.0,1.0,0.0,0.0,Co.Dublin,Ireland
Lucius Gwynn,Ireland,1893,Centre,7.0,4.0,2.0,1.0,0.0,0.0,Donegal,Ireland
Bryan O'Brien,Ireland,1893,Forward,2.0,0.0,1.0,1.0,0.0,0.0,Co.Limerick,Ireland
Robert Hamilton,Ireland,1893,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Dublin,Ireland
William Sparrow,Ireland,1893,Fullback,2.0,1.0,1.0,0.0,0.0,0.0,Kilkenny,Ireland
Tom Crean,Ireland,1894,Forward,13.0,8.0,4.0,1.0,9.0,3.0,Dublin,Ireland
James Lytle,Ireland,1894,Forward,12.0,8.0,3.0,1.0,6.0,1.0,Belfast,Ireland
George Walmsley,Ireland,1894,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Co.Meath,Ireland
Andrew Bond,Ireland,1894,Forward,2.0,2.0,0.0,0.0,0.0,0.0,,
Patrick Grant,Ireland,1894,Fullback,2.0,2.0,0.0,0.0,0.0,0.0,Co.Dublin,Ireland
Alfred Brunker,Ireland,1895,Forward,2.0,0.0,2.0,0.0,0.0,0.0,Co.Dublin,Ireland
Hugh McCoull,Ireland,1895,Forward,4.0,1.0,3.0,0.0,0.0,0.0,Co.Down,Ireland
Louis Magee,Ireland,1895,Halfback,31.0,14.0,15.0,2.0,9.0,2.0,Dublin,Ireland
Joseph Magee,Ireland,1895,Wing,2.0,0.0,2.0,0.0,0.0,0.0,Dublin,Ireland
Thomas Stevenson,Ireland,1895,Centre,7.0,3.0,3.0,1.0,3.0,1.0,Londonderry,Ireland
Glascott Symes,Ireland,1895,Fullback,1.0,0.0,1.0,0.0,0.0,0.0,Co.Mayo,Ireland
John Fulton,Ireland,1895,Fullback,16.0,6.0,10.0,0.0,0.0,0.0,,
Edward MacIlwaine,Ireland,1895,Forward,2.0,0.0,2.0,0.0,0.0,0.0,Belfast,Ireland
Alexander Montgomery,Ireland,1895,Centre,1.0,0.0,1.0,0.0,0.0,0.0,Belfast,Ireland
Jack O'Connor,Ireland,1895,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Limerick,Ireland
Bill O'Sullivan,Ireland,1895,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Co Kerry,Ireland
Michael Delaney,Ireland,1895,Halfback,1.0,0.0,1.0,0.0,0.0,0.0,,
Arthur Gwynn,Ireland,1895,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Donegal,Ireland
Glyn Allen,Ireland,1896,Halfback,9.0,6.0,2.0,1.0,3.0,1.0,Gibraltar,Gibraltar
