Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Herbert Bullmore,Scotland,1902,Forward,1.0,0.0,1.0,0.0,0.0,0.0,QLD,Australia
Andrew Drybrough,Scotland,1902,Centre,2.0,1.0,1.0,0.0,0.0,0.0,Edinburgh,Scotland
Ernest Simson,Scotland,1902,Halfback,17.0,10.0,7.0,0.0,16.0,4.0,Edinburgh,Scotland
Fatty Cairns,Scotland,1903,Forward,12.0,7.0,5.0,0.0,0.0,0.0,Hamilton,NewZealand
Walter Forrest,Scotland,1903,Fullback,8.0,5.0,3.0,0.0,2.0,0.0,Kelso,Scotland
Norman Kennedy,Scotland,1903,Lock,3.0,3.0,0.0,0.0,0.0,0.0,Ayr,Scotland
John Knox,Scotland,1903,Scrum-half,3.0,3.0,0.0,0.0,0.0,0.0,,
Hugh Orr,Scotland,1903,Centre,5.0,4.0,1.0,0.0,3.0,1.0,Dineliquin,
Leonard West,Scotland,1903,Forward,9.0,5.0,4.0,0.0,0.0,0.0,,
Charles France,Scotland,1903,Wing,1.0,1.0,0.0,0.0,0.0,0.0,,
Jack Dallas,Scotland,1903,Forward,1.0,1.0,0.0,0.0,3.0,1.0,Edinburgh,Scotland
Jimmy Macdonald,Scotland,1903,Wing,5.0,3.0,2.0,0.0,10.0,2.0,Stellenbosch,SouthAfrica
Alexander Bisset,Scotland,1904,Halfback,1.0,0.0,1.0,0.0,0.0,0.0,Duns,Scotland
George Crabbie,Scotland,1904,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Edinburgh,Scotland
Lewis MacLeod,Scotland,1904,Centre,6.0,2.0,4.0,0.0,0.0,0.0,,
