Pablo Devoto,1982,Prop,date unknown,6,3,0,0,g,n,i
Javier Miguens,1982,Scrum-half,date unknown,9,2,0,0,g,n,i
Gustavo Milano,1982,Lock,Rosario,33,16,6,24,Argentina,S2000,SFE
Guillermo Varone,1980,Wing,date unknown,4,1,0,0,g,n,i
Serafin Dengra,1982,Prop,Buenos Aires,21,9,1,4,Argentina,CABA,Comuna 6
Ricardo de Vedia,1982,Flanker,date unknown,3,1,1,4,g,n,i
Bernardo Miguens,1983,Fullback,date unknown,12,5,1,4,g,n,i
Juan Aguilar,1983,,date unknown,2,2,0,0,g,n,i
Ricardo Annichini,1983,Wing,date unknown,5,5,8,32,g,n,i
Eduardo Basile,1983,,date unknown,2,2,0,0,g,n,i
Diego Cuesta Silva,1983,"Wing, Centre",Buenos Aires,65,31,28,125,Argentina,CABA,Comuna 6
Sebastian Dassen,1983,,date unknown,3,3,2,8,g,n,i
Lucio de Chazal,1983,,date unknown,3,3,1,4,g,n,i
Gonzalo Gasso,1983,,date unknown,2,2,0,0,g,n,i
Pedro Lanza,1983,Wing,1963,16,9,6,24,Österreich,8362,Steiermark
