Julian Savea,1111,2012,Wing,33,30,2,1,30,150,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Aaron Smith,1112,2012,Scrum-half,38,34,2,2,11,57,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Sam Cane,1113,2012,Flanker,22,21,0,1,8,40,Rotorua,New Zealand/Aotearoa,Bay of Plenty,Rotorua District,Rotorua,NewZealand
Luke Romano,1114,2012,Lock,17,15,1,1,1,5,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Beauden Barrett,1115,2012,Fly-half,28,26,1,1,6,119,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,NewZealand
Charlie Faumuina,1116,2012,Prop,27,24,2,1,1,5,South Auckland,Argentina,S2000,SFE,Departamento Rosario,NewZealand
Dane Coles,1117,2012,Hooker,27,24,2,1,2,10,Paraparaumu,New Zealand/Aotearoa,Wellington,Kapiti Coast District,Paraparaumu,NewZealand
Tawera Kerr-Barlow,1118,2012,Scrum-half,15,14,1,0,0,0,VIC,Australia,Victoria,Missing,Missing,NewZealand
Ben Afeaki,1119,2013,Prop,1,1,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Jeremy Thrush,1120,2013,Lock,11,10,1,0,2,10,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Steven Luatua,1121,2013,Flanker,14,13,1,0,1,5,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Charles Piutau,1122,2013,Fullback,14,14,0,0,4,20,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Matt Todd,1123,2013,Flanker,2,2,0,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Ryan Crotty,1124,2013,Centre,13,11,1,1,1,5,Nelson,New Zealand/Aotearoa,Nelson,Missing,Missing,NewZealand
Tom Taylor,1125,2013,Fly-half,3,3,0,0,0,14,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Francis Saili,1126,2013,Centre,2,2,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Dominic Bird,1127,2013,Lock,2,2,0,0,0,0,Waipukurau,New Zealand/Aotearoa,Hawke's Bay,Central Hawke's Bay District,Waipukurau,NewZealand
Frank Halai,1128,2013,Wing,1,1,0,0,1,5,Pangai,Tonga,Vahe Lifuka,Pangai,Missing,NewZealand
Jeff Toomaga-Allen,1130,2013,Prop,1,1,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Luke Whitelock,1129,2013,Back-row,1,1,0,0,0,0,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Malakai Fekitoa,1131,2014,Centre,8,6,1,1,2,10,Ha'apai,Tonga,Tongatapu,Hunga Ha__apai,Missing,NewZealand
TJ Perenara,1132,2014,Scrum-half,11,11,0,0,1,5,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Patrick Tuipulotu,1133,2014,Lock,7,7,0,0,1,5,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Joe Moody,,2014,Prop,8,6,1,1,1,5,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Nathan Harris,,2014,Hooker,2,2,0,0,1,5,Tauranga,New Zealand/Aotearoa,Bay of Plenty,Tauranga City,Tauranga,NewZealand
Augustine Pulu,,2014,Scrum-half,2,2,0,0,0,0,S Auckland,Argentina,S2000,SFE,Departamento Rosario,NewZealand
James Parsons,,2014,Hooker,1,1,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
